"region","year","avgtmp","tmax","tmin","avgprecip","totalprecip","pmax","pmin","total","drought","drought_percent"
"Alagoas","1996",24.5875004132589,29.4000005722046,19.8291670481364,56.1166671812534,1346.80001235008,211.199996948242,3.79999995231628,24,11,0.458333333333333
"Alagoas","1997",24.6458336512248,29.4583338896434,19.8875005245209,50.1458336214224,1203.50000691414,167.699996948242,2.70000004768372,24,13,0.541666666666667
"Alagoas","1998",25.387500445048,30.2000003655752,20.6291671593984,42.620834171772,1022.90002012253,114.5,2.90000009536743,24,15,0.625
"Alagoas","1999",24.7000003655752,29.5125006039937,19.9416670799255,52.9583341280619,1271.00001907349,175.600006103516,18.3999996185303,24,14,0.583333333333333
"Alagoas","2000",24.4375003973643,29.25000055631,19.6791668732961,74.5916681090991,1790.20003461838,185.900009155273,5.30000019073486,24,6,0.25
"Alagoas","2001",24.6708337465922,29.4833337465922,19.9125004609426,63.8916677236557,1533.40002536774,199.100006103516,14.4000005722046,24,10,0.416666666666667
"Alagoas","2002",24.6458336512248,29.4583337306976,19.8875003655752,62.629167675972,1503.10002422333,216.699996948242,2,24,13,0.541666666666667
"Alagoas","2003",24.8625005880992,29.6750005086263,20.1041668256124,52.9666676918666,1271.2000246048,129.5,15.8000001907349,24,10,0.416666666666667
"Alagoas","2004",24.4708336194356,29.279167175293,19.7125004927317,58.4625009894371,1403.10002374649,200.100006103516,7.09999990463257,24,10,0.416666666666667
"Alagoas","2005",24.962500333786,29.7750004132589,20.2041670481364,57.3833338022232,1377.20001125336,213,3.40000009536743,24,8,0.333333333333333
"Alagoas","2006",24.7125002543132,29.5250005722046,19.954167286555,65.6833353042603,1576.40004730225,210.600006103516,16.8000011444092,24,12,0.5
"Alagoas","2007",24.6250001589457,29.4375004768372,19.8666671117147,49.737500846386,1193.70002031326,121.5,2.90000009536743,24,13,0.541666666666667
"Alagoas","2008",24.5833337306976,29.3958339691162,19.8250002861023,72.0916679004828,1730.20002961159,251,3.70000004768372,24,10,0.416666666666667
"Alagoas","2009",24.7083338896434,29.5208338896434,19.9500002066294,66.566667397817,1597.60001754761,188.5,10.5,24,14,0.583333333333333
"Alagoas","2010",25.0416671435038,29.8541671435038,20.2833337783813,52.7083340088526,1265.00001621246,218.199996948242,5.80000019073486,24,13,0.541666666666667
"Alagoas","2011",24.3833337624868,29.1958339214325,19.6250003178914,66.8625002702077,1604.70000648499,241.300003051758,9.30000019073486,24,10,0.416666666666667
"Alagoas","2012",24.7958338260651,29.6083336671193,20.0375003814697,30.4083334406217,729.800002574921,79.0999984741211,4.70000028610229,24,17,0.708333333333333
"Alagoas","2013",24.9500005245209,29.762500445048,20.1916671593984,49.0833344062169,1178.00002574921,134.5,5.80000019073486,24,11,0.458333333333333
"Alagoas","2014",24.6708338260651,29.4833338260651,19.9125006198883,62.2333349784215,1493.60003948212,156.400009155273,9.69999980926514,24,10,0.416666666666667
"Alagoas","2015",25.0416672229767,29.854167064031,20.2833336194356,45.3208345770836,1087.70002985001,173.300003051758,3.5,24,14,0.583333333333333
"Alagoas","2016",25.1791671117147,29.9916672706604,20.4208337465922,36.9666674633821,887.20001912117,113.200004577637,2.10000014305115,24,16,0.666666666666667
"Alagoas","2017",24.7750002543132,29.5875006516774,20.0166671276093,50.8500007192294,1220.40001726151,193.800003051758,7.40000009536743,24,14,0.583333333333333
"Amapá","1991",25.8044874973786,29.9429491605514,21.7179490969731,214.925003883166,33528.3006057739,670.5,19.3000011444092,156,28,0.179487179487179
"Amapá","1992",25.6903849748465,29.8307696611453,21.6019234412756,196.564106603464,30664.0006301403,581.100036621094,2.79999995231628,156,26,0.166666666666667
"Amapá","1993",25.6012823642829,29.7397439907759,21.5147438905178,219.531413830244,34246.900557518,516.299987792969,11.8000001907349,156,9,0.0576923076923077
"Amapá","1994",25.7121798686492,29.851282511002,21.625000391251,229.723721247453,35836.9005146027,698.700012207031,16.3999996185303,156,12,0.0769230769230769
"Amapá","1995",26.1794875951914,30.3185902497707,22.0923080566602,191.55192619715,29882.1004867554,479.600006103516,16.7000007629395,156,19,0.121794871794872
"Amapá","1996",26.0217952728271,30.1602567159213,21.9346157832023,226.425644752307,35322.4005813599,640.200012207031,15,156,15,0.0961538461538462
"Amapá","1997",26.1576926280291,30.2980772776481,22.0698721592243,209.052566098861,32612.2003114223,612.299987792969,2.29999995231628,156,23,0.147435897435897
"Amapá","1998",26.5512824180799,30.6955132239904,22.4602567721636,194.792310922574,30387.6005039215,645.900024414062,5.80000019073486,156,19,0.121794871794872
"Amapá","1999",25.9942311507005,30.1365388356722,21.9038465573237,212.425003271836,33138.3005104065,505.399993896484,9.30000019073486,156,22,0.141025641025641
"Amapá","2000",25.8608977733514,30.0032055561359,21.7705131677481,235.888465905801,36798.6006813049,707.400024414062,19.3000011444092,156,6,0.0384615384615385
"Amapá","2001",26.146154269194,30.2878208893996,22.0564105938642,197.955131542988,30881.0005207062,615.200012207031,11.8000001907349,156,13,0.0833333333333333
"Amapá","2002",26.1557695315434,30.2955132019825,22.0673080591055,210.68590150124,32867.0006341934,543.299987792969,6.80000019073486,156,25,0.16025641025641
"Amapá","2003",26.3166670676989,30.4576928309905,22.2288465622144,176.156413188347,27480.4004573822,692.299987792969,20.1000003814697,156,12,0.0769230769230769
"Amapá","2004",26.2846157367413,30.4262825403458,22.1961542887565,212.752567731417,33189.4005661011,627.200012207031,11.3000001907349,156,25,0.16025641025641
"Amapá","2005",26.6525645256042,30.7935902888958,22.5621798710945,230.237183607542,35917.0006427765,748.700012207031,10.6000003814697,156,27,0.173076923076923
"Amapá","2006",26.3403850213075,30.4820517515525,22.250641309298,217.432695290981,33919.5004653931,494.300018310547,19.7000007629395,156,16,0.102564102564103
"Amapá","2007",26.2051285352462,30.3467952532646,22.1147440641354,217.188465301807,33881.4005870819,636.799987792969,18.7000007629395,156,9,0.0576923076923077
"Amapá","2008",26.0980773705703,30.240384994409,22.0089746866471,216.162182587844,33721.3004837036,576.400024414062,17.8999996185303,156,15,0.0961538461538462
"Amapá","2009",26.2980773021013,30.4378208991809,22.2102568088434,206.767311948996,32255.7006640434,572.100036621094,5.40000009536743,156,18,0.115384615384615
"Amapá","2010",26.6435900957156,30.7839748920538,22.554487607418,221.369874990903,34533.7004985809,614.600036621094,23,156,8,0.0512820512820513
"Amapá","2011",26.2929490407308,30.432051670857,22.2070516439585,217.64038735781,33951.9004278183,576,10.1999998092651,156,9,0.0576923076923077
"Amapá","2012",26.2166670652536,30.3538465255346,22.1307695828951,204.212182381214,31857.1004514694,520,9.69999980926514,156,29,0.185897435897436
"Amapá","2013",26.3179491605514,30.4557696366921,22.2326926451463,227.937823760204,35558.3005065918,686.200012207031,18.8000011444092,156,7,0.0448717948717949
"Amapá","2014",26.2974362984682,30.4346159054683,22.2128209578685,195.964746927604,30570.5005207062,451.800018310547,16,156,21,0.134615384615385
"Amapá","2015",26.5237182959532,30.6628210972517,22.4371798710945,220.374361562423,34378.400403738,674.799987792969,3.10000014305115,156,29,0.185897435897436
"Amapá","2016",26.5737183032892,30.7108979714222,22.4891029504629,202.630772144367,31610.4004545212,606.100036621094,2.40000009536743,156,23,0.147435897435897
"Amapá","2017",26.3660260591751,30.5025646136357,22.2807695926764,210.453849706894,32830.8005542755,607.100036621094,4.30000019073486,156,9,0.0576923076923077
"Amazonas","1991",26.3863057289924,31.1918419302205,21.6301285637009,185.961075159775,319109.204974174,516.200012207031,8,1716,81,0.0472027972027972
"Amazonas","1992",26.3843243950175,31.2518652658085,21.5662590996091,181.150876959999,310854.904863358,474.700012207031,8,1716,63,0.0367132867132867
"Amazonas","1993",26.1396274166507,30.9648022785053,21.3645691304774,206.018476082728,353527.704957962,637.700012207031,8,1716,65,0.0378787878787879
"Amazonas","1994",26.2583919838592,31.1041379875236,21.4626460653363,205.145515720883,352029.704977036,774.5,8,1716,59,0.0343822843822844
"Amazonas","1995",26.6277975647044,31.4774480277286,21.8277975506994,197.656296809514,339178.205325127,498.300018310547,8,1716,67,0.039044289044289
"Amazonas","1996",26.3817602515499,31.1622965163562,21.6525062103094,205.013407009812,351803.006428838,467.300018310547,1.30000007152557,1716,78,0.0454545454545455
"Amazonas","1997",26.6263990124345,31.4464457118428,21.8556530736821,200.783977274225,344545.30500257,564.700012207031,1.30000007152557,1716,108,0.0629370629370629
"Amazonas","1998",26.9011075969065,31.8390448821452,22.0138698357802,197.33269535606,338622.905230999,701.100036621094,7.30000019073486,1716,104,0.0606060606060606
"Amazonas","1999",26.1533803250684,31.087529628149,21.2699304560681,211.603091964911,363110.905811787,671,5.40000009536743,1716,71,0.0413752913752914
"Amazonas","2000",26.405245151831,31.3523897702322,21.5098488647621,213.254665635405,365945.006230354,783.600036621094,8,1716,53,0.0308857808857809
"Amazonas","2001",26.5554199785619,31.4784969983401,21.6810609788606,203.099886557161,348519.405332088,681.200012207031,5.70000028610229,1716,71,0.0413752913752914
"Amazonas","2002",26.7096157440772,31.5656765024145,21.9040796228778,215.488290079268,369777.905776024,726.700012207031,4.80000019073486,1716,88,0.0512820512820513
"Amazonas","2003",26.7041961674368,31.5662009754937,21.8910842819925,205.452509205033,352556.505795836,744.900024414062,1.20000004768372,1716,57,0.0332167832167832
"Amazonas","2004",26.7695225324386,31.6427161532404,21.9438815050192,204.385201361352,350725.005536079,708.799987792969,8,1716,58,0.0337995337995338
"Amazonas","2005",26.8395691462608,31.7367138051209,21.9920166911501,208.586891419196,357935.10567534,626.299987792969,1.70000004768372,1716,96,0.0559440559440559
"Amazonas","2006",26.6729607771049,31.5558862930689,21.8383453787068,218.545224898623,375023.605926037,676,2.79999995231628,1716,84,0.048951048951049
"Amazonas","2007",26.6177742831357,31.5147440716937,21.7698139021725,211.641844843651,363177.405751705,663.900024414062,5.20000028610229,1716,89,0.0518648018648019
"Amazonas","2008",26.4833919840815,31.3610727670309,21.6557113129498,217.146215564443,372622.905908585,569.400024414062,5.80000019073486,1716,48,0.027972027972028
"Amazonas","2009",26.8028558684396,31.6662592610001,21.9879374459629,210.318942893635,360907.306005478,601.200012207031,8,1716,75,0.0437062937062937
"Amazonas","2010",26.9779723918799,31.8600821206064,22.146911785597,194.861483254911,334382.305265427,646.299987792969,7.40000009536743,1716,65,0.0378787878787879
"Amazonas","2011",26.7481355611539,31.5511659953422,21.9953383965926,197.157695127951,338322.604839563,607.799987792969,3.60000014305115,1716,75,0.0437062937062937
"Amazonas","2012",26.775641414669,31.5629958484001,22.0398605119932,194.894000739207,334438.105268478,609.200012207031,8,1716,64,0.0372960372960373
"Amazonas","2013",26.8432404455883,31.6129958257253,22.1245341845604,200.817777175725,344603.305633545,504.200012207031,8,1716,50,0.0291375291375291
"Amazonas","2014",26.9886367682255,31.760897956528,22.2684735684962,198.397380816909,340449.905481815,475.200012207031,7.90000009536743,1716,67,0.039044289044289
"Amazonas","2015",27.3494176231064,32.1562359983271,22.5909677730018,179.127800019332,307383.304833174,514,2.29999995231628,1716,126,0.0734265734265734
"Amazonas","2016",27.0974945821962,31.8379959081992,22.4071099430253,182.291552796508,312812.304598808,508.899993896484,7.5,1716,58,0.0337995337995338
"Amazonas","2017",26.9057113451835,31.6658513440397,22.1946973444976,192.124536422374,329685.704500794,502.899993896484,1.30000007152557,1716,84,0.048951048951049
"Bahia","1991",24.2358212898027,29.6751247875726,18.8467665347294,80.2041057443886,0,372.100006103516,0,804,366,0.455223880597015
"Bahia","1992",24.2247516100679,29.6957715328653,18.8062192824349,104.028484234021,0,763.400024414062,0,804,349,0.43407960199005
"Bahia","1993",24.5886819421948,30.053483014083,19.1753735305065,59.0725133903232,0,377.100006103516,0,804,435,0.541044776119403
"Bahia","1994",24.4542292409868,29.9217665705515,19.0390550959763,77.7896778861719,0,376,0,804,348,0.432835820895522
"Bahia","1995",24.6378113096626,30.1043536888426,19.222637215657,83.4278619928536,0,337.399993896484,0,804,318,0.395522388059701
"Bahia","1996",24.4054730709512,29.8718909410695,18.9910451832102,73.3597025852836,0,524.799987792969,0,804,321,0.399253731343284
"Bahia","1997",24.5215177986752,29.9883089255338,19.1065924037155,85.3065936267654,0,478.899993896484,0,804,323,0.401741293532338
"Bahia","1998",25.2383088187792,30.6993786066919,19.827487940812,70.8292300260964,0,363.700012207031,0,804,394,0.490049751243781
"Bahia","1999",24.625249153346,30.092040239875,19.2103237536416,90.4507476417672,0,365.899993896484,0,804,324,0.402985074626866
"Bahia","2000",24.4731346718707,29.9399258343141,19.0582093219852,91.8600763355692,0,362.899993896484,0,804,316,0.393034825870647
"Bahia","2001",24.7028610813084,30.1393039380733,19.3181595778584,80.3294788577144,0,335.300018310547,0,804,301,0.374378109452736
"Bahia","2002",25.0202739796235,30.4660452112037,19.6246272378893,80.5735087095116,0,459.300018310547,0,804,377,0.468905472636816
"Bahia","2003",24.9850750016929,30.4495029164784,19.5718909401206,70.4950261784356,0,439.100006103516,0,804,374,0.465174129353234
"Bahia","2004",24.6567167690144,30.017289028832,19.3477615301882,94.3860711341733,0,555.400024414062,0,804,352,0.437810945273632
"Bahia","2005",25.0237566131857,30.4905477210657,19.6088312300877,98.22848413463,0,453.399993896484,0,804,336,0.417910447761194
"Bahia","2006",24.7562192708106,30.2230104166477,19.3412939149942,91.9858223963158,0,393.200012207031,0,804,311,0.38681592039801
"Bahia","2007",24.9723884478137,30.4391795746723,19.557463052854,64.3996279004646,0,347.600006103516,0,804,429,0.533582089552239
"Bahia","2008",24.6955227567189,30.1623138693435,19.2805973890409,88.7916680897924,0,427.300018310547,0,804,364,0.45273631840796
"Bahia","2009",24.8788561109287,30.3456472401595,19.4639307207136,88.2881856937684,0,498.5,0,804,303,0.376865671641791
"Bahia","2010",25.0874381753343,30.5542293187991,19.6725128040978,79.6797276246385,0,375.600006103516,0,804,346,0.430348258706468
"Bahia","2011",24.5344531144669,30.001244179645,19.1195277278103,87.4593299536952,0,471.800018310547,0,804,329,0.409203980099502
"Bahia","2012",24.8429108425159,30.3097019385343,19.4279854475562,59.6708963901842,0,384.300018310547,0,804,450,0.559701492537313
"Bahia","2013",24.9148013698521,30.3815925299232,19.4998760092911,82.1871906389014,0,479.800018310547,0,804,375,0.466417910447761
"Bahia","2014",24.7942789846392,30.2610700427003,19.3793536478014,66.5628121354761,0,328.700012207031,0,804,368,0.45771144278607
"Bahia","2015",25.249005398347,30.715796506227,19.8340799796641,56.3769910847537,0,430.899993896484,0,804,431,0.536069651741294
"Bahia","2016",25.4226372253835,30.8894283546144,20.0077118280515,66.029354347852,0,653,0,804,460,0.572139303482587
"Bahia","2017",24.9981346865792,30.4649258252993,19.5832092845025,67.096269752024,0,322.100006103516,0,804,411,0.511194029850746
"Ceará","1991",26.34772754438,31.6590914148273,21.0848488663182,49.5893948410045,0,273.800018310547,0,132,79,0.598484848484849
"Ceará","1992",26.3871216196002,31.6984855044972,21.12424288374,53.1537886980469,0,274.899993896484,0,132,88,0.666666666666667
"Ceará","1993",26.8893942977443,32.2007582115405,21.6265155185353,29.9136369941248,0,153,0.100000001490116,132,94,0.712121212121212
"Ceará","1994",26.3030306787202,31.6143945202683,21.0401518995112,59.4378797010039,0,190.699996948242,0.300000011920929,132,73,0.553030303030303
"Ceará","1995",26.4719701102286,31.7833339373271,21.2090913021203,63.121970783524,0,260,0,132,69,0.522727272727273
"Ceará","1996",26.453030759638,31.7643945144885,21.1901518937313,66.8204553322584,0,227.900009155273,0.200000002980232,132,74,0.560606060606061
"Ceará","1997",26.5878790942105,31.8992429935571,21.3250003872496,53.3931828175079,0,265.300018310547,0,132,79,0.598484848484849
"Ceará","1998",27.3106064362959,32.6219702633944,22.0477277004358,47.1916675939027,0,237.600006103516,0.200000002980232,132,73,0.553030303030303
"Ceará","1999",26.6045458389051,31.9159097816005,21.3416670596961,57.7924254132491,0,241.5,0.400000005960464,132,67,0.507575757575758
"Ceará","2000",26.3287881937894,31.6401519775391,21.0659094434796,59.8681829252252,0,223.600006103516,0.200000002980232,132,74,0.560606060606061
"Ceará","2001",26.6219701333479,31.9333339748961,21.3590912963405,55.9000008957404,0,236.900009155273,0.200000002980232,132,69,0.522727272727273
"Ceará","2002",26.627273126082,31.9386369387309,21.3643942457257,63.039395255968,0,388.899993896484,0.100000001490116,132,75,0.568181818181818
"Ceará","2003",26.8659094174703,32.1772732879176,21.6030307394086,59.3780312964862,0,252.199996948242,0.200000002980232,132,73,0.553030303030303
"Ceará","2004",26.5212124766725,31.8325763904687,21.2583336396651,75.0568190929903,0,423.100006103516,0.100000001490116,132,68,0.515151515151515
"Ceará","2005",27.0803033944332,32.3916672359813,21.817424658573,52.8015157748014,0,252.300003051758,0,132,69,0.522727272727273
"Ceará","2006",26.7159094088005,32.0272733081471,21.4530307018396,62.0166677125927,0,278.700012207031,0.400000005960464,132,76,0.575757575757576
"Ceará","2007",26.7719700119712,32.0833338968682,21.509091203863,52.6416676494321,0,366.899993896484,0,132,85,0.643939393939394
"Ceará","2008",26.596970168027,31.9083339373271,21.3340913165699,78.7810616011195,0,496.399993896484,0.100000001490116,132,72,0.545454545454545
"Ceará","2009",26.5893942226063,31.900758078604,21.3265156167926,79.9924256594456,0,344,0.100000001490116,132,62,0.46969696969697
"Ceará","2010",27.1500004132589,32.4613643704039,21.8871215473522,53.5734855742053,0,195.699996948242,0,132,69,0.522727272727273
"Ceará","2011",26.4090913281296,31.7204550685305,21.1462126356183,71.879546694514,0,337.700012207031,0.100000001490116,132,71,0.537878787878788
"Ceará","2012",26.9378791722384,32.2492429848873,21.675000407479,31.3916673755668,0,163.800003051758,0,132,100,0.757575757575758
"Ceará","2013",27.0113640409527,32.3227279258497,21.7484852472941,40.6386370386251,0,145.100006103516,0.100000001490116,132,75,0.568181818181818
"Ceará","2014",26.6992428808501,32.0106065056541,21.4363640438427,60.3454553685857,0,357.899993896484,0.400000005960464,132,74,0.560606060606061
